"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2018,"ARE","78400200",78419807,NA,NA,"female",NA,NA,404.887,326.951,378.719,4.08835,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400200",78420088,"ISCED 3A","ISCED 3A","female","yes","yes",422.25,479.845,429.24,4.08835,"yes","yes",NA,"3+","3+","3+","26-100",2.1105,0.5136
2018,"ARE","78400200",78420389,"ISCED 3A","ISCED 3A","female","yes","yes",458.417,325.204,341.138,4.08835,"yes","yes",NA,"3+","3+","3+","26-100",1.6255,1.4837
2018,"ARE","78400200",78420779,"ISCED 1","ISCED 2","female","yes","yes",507.188,519.306,381.098,3.66228,"yes","yes",NA,"3+","3+","3+","26-100",4.0516,0.797
2018,"ARE","78400200",78420867,"ISCED 3A","ISCED 3A","female","yes","yes",408.138,366.152,416.366,4.08835,"yes","no",NA,"3+","3+","3+","11-25",1.2884,1.015
2018,"ARE","78400201",78401464,"ISCED 3A","ISCED 2","male","yes","yes",282.917,339.215,267.838,1.06897,"yes","yes",NA,"3+","3+","3+","0-10",1.6544,-0.2121
2018,"ARE","78400201",78411403,"ISCED 3B, C","ISCED 3A","male","yes","yes",362.243,349.462,327.22,1.06897,"yes","yes",NA,"2","2","2","101-200",-0.1365,0.4142
2018,"ARE","78400202",78403441,"ISCED 2","ISCED 2","female","yes","yes",472.238,400.15,395.54,1.13714,"yes","yes",NA,"3+","2","3+","101-200",0.428,-0.5446
2018,"ARE","78400202",78408410,"ISCED 2","ISCED 2","female","yes","yes",296.384,299.832,312.055,1.13714,"no","no",NA,"1","3+","3+","11-25",-0.0857,-1.2208
2018,"ARE","78400203",78402781,"ISCED 3A","ISCED 3A","male","yes","yes",383.266,316.508,316.186,9.71429,"no","yes",NA,"3+","3+","3+","11-25",2.2302,0.3873
2018,"ARE","78400203",78403409,"ISCED 3A","less than ISCED1","male","yes","yes",318.133,323.675,331.389,9.71429,"yes","yes",NA,"2","1","3+","0-10",-0.4396,-1.6154
2018,"ARE","78400203",78405404,"ISCED 3A","ISCED 3A","male","no","yes",296.246,300.668,268.378,9.71429,"no","yes",NA,"2","1","2","101-200",-1.0467,-0.154
2018,"ARE","78400203",78405908,"ISCED 3A","ISCED 3A","male","yes","yes",419.952,436.44,388.382,9.71429,"yes","yes",NA,"3+","3+","2","more than 500",0.753,-0.085
2018,"ARE","78400203",78406799,"ISCED 1","ISCED 3A","male","yes","yes",314.488,291.754,316.75,9.71429,"yes","yes",NA,"3+","2","3+","11-25",1.1978,0.6049
2018,"ARE","78400203",78407077,"ISCED 3A","ISCED 3A","male","yes","yes",292.736,259.594,217.684,9.71429,"yes","yes",NA,"3+","2","3+","0-10",0.9139,-0.0822
2018,"ARE","78400203",78407282,"ISCED 3A","ISCED 3A","male","yes","yes",414.103,391.494,331.734,9.71429,"yes","yes",NA,"2","2","2","11-25",-0.0147,-1.2289
2018,"ARE","78400203",78407476,"less than ISCED1","ISCED 3A","male","no","yes",357.964,303.835,289.396,9.71429,"yes","no",NA,"3+","0","3+","26-100",-0.8859,-1.6921
2018,"ARE","78400203",78407776,"ISCED 3A","ISCED 3A","male","yes","yes",272.978,181.837,230.715,9.71429,"no","no",NA,"0","0","1","0-10",-2.7536,-2.3526
2018,"ARE","78400203",78407794,"ISCED 3A","ISCED 3A","male","yes","no",383.325,319.496,406.423,9.71429,"yes","no",NA,"3+","1","3+","0-10",-1.822,-0.9262
2018,"ARE","78400203",78408773,"ISCED 3A","ISCED 2","male","no","yes",354.736,295.209,302.3,9.71429,"yes","yes",NA,"3+","1","3+","26-100",0.2358,-0.6329
2018,"ARE","78400203",78409297,"ISCED 3A","ISCED 3A","male","yes","yes",329.847,329.353,279.392,9.71429,"yes","no",NA,"3+","3+","3+","11-25",1.7248,0.1679
2018,"ARE","78400203",78409590,"ISCED 2","less than ISCED1","male","yes","yes",345.741,359.082,337.57,9.71429,"yes","yes",NA,"3+","2","3+","11-25",-0.6374,-2.2113
2018,"ARE","78400203",78409883,"ISCED 3A","ISCED 3A","male","yes","yes",287.879,277.738,280.347,9.71429,"yes","yes",NA,"3+","3+","3+","26-100",0.1447,-0.2717
2018,"ARE","78400203",78410540,"ISCED 3A","ISCED 3A","male","yes","yes",386.761,466.677,375.847,9.71429,"yes","yes",NA,"2","1","3+","26-100",0.5736,-0.065
2018,"ARE","78400203",78410581,"ISCED 3A","ISCED 3A","male","yes","yes",307.705,255.995,199.788,9.71429,"yes","yes",NA,"3+","2","3+","11-25",2.2033,0.5706
2018,"ARE","78400203",78410624,"ISCED 1","ISCED 2","male","no","no",373.111,193.114,200.965,9.71429,"no","no",NA,"3+","0","2","0-10",-2.2212,-2.4068
2018,"ARE","78400203",78410750,"ISCED 3A","ISCED 3A","male","yes","yes",341.357,357.498,318.646,9.71429,"yes","yes",NA,"1","1","2","0-10",-0.2628,-0.4851
2018,"ARE","78400203",78410757,"less than ISCED1","less than ISCED1","male","yes","yes",361.849,307.477,243.219,9.71429,"no","yes",NA,"3+","3+",NA,"0-10",2.0492,-2.3532
2018,"ARE","78400203",78410801,"ISCED 3A","ISCED 3B, C","male","no","yes",264.515,255.36,153.186,9.71429,"no","no",NA,"3+","0","3+","0-10",-1.2575,-0.8841
2018,"ARE","78400203",78414908,"ISCED 3A","ISCED 2","male","yes","yes",305.95,318.365,295.227,9.71429,"yes","yes",NA,"2","1","1","26-100",-0.9645,-1.3327
2018,"ARE","78400203",78415348,"ISCED 3A","ISCED 3A","male","yes","yes",386.528,347.652,355.674,9.71429,"no","no",NA,"3+","3+","3+","11-25",1.3497,-0.2366
2018,"ARE","78400203",78416026,"ISCED 3A","ISCED 3A","male","yes","yes",286.879,243.67,293.76,9.71429,"no","yes",NA,"2","0","3+","101-200",-1.3625,-0.4943
2018,"ARE","78400203",78416242,"ISCED 2","ISCED 3A","male","yes","yes",400.418,244.879,218.257,9.71429,"yes","yes",NA,"3+","2","3+","0-10",1.0524,-0.7184
2018,"ARE","78400203",78417075,"ISCED 3A","ISCED 3A","male","yes","yes",328.442,229.165,274.051,9.71429,"yes","yes",NA,"1","2","3+","more than 500",1.2783,0.2414
2018,"ARE","78400203",78417517,"ISCED 1","less than ISCED1","male","yes","yes",566.417,390.374,409.346,9.71429,"yes","no",NA,"2","1","3+","0-10",-0.499,-2.3347
2018,"ARE","78400203",78417615,NA,"less than ISCED1","male","no","yes",276.984,343.478,325.214,9.71429,"no","yes",NA,"3+","3+","3+","201-500",2.9805,-1.5488
2018,"ARE","78400203",78417823,"ISCED 3A","ISCED 3A","male","no","yes",385.892,399.24,368.511,9.71429,"yes","yes",NA,"3+","2","3+","11-25",0.2554,-0.8982
2018,"ARE","78400203",78419855,"ISCED 3A","ISCED 3A","male","yes","yes",420.641,380.369,395.511,9.71429,"yes","yes",NA,"3+","3+","3+","0-10",0.9935,0.0756
2018,"ARE","78400203",78420137,"ISCED 3A","ISCED 3A","male","yes","yes",312.442,250.908,343.259,9.71429,"yes","yes",NA,"3+","3+","3+","0-10",2.7123,-0.9414
2018,"ARE","78400203",78420234,"ISCED 3A","ISCED 3A","male","yes","yes",309.964,305.549,215.521,9.71429,"yes","yes",NA,"3+","2","3+","11-25",0.7261,-0.3037
2018,"ARE","78400203",78420721,"ISCED 2","ISCED 2","male","no","yes",297.692,270.813,297.81,9.71429,"yes","no",NA,"3+","3+","1","0-10",-0.9038,-2.0217
2018,"ARE","78400204",78401142,"less than ISCED1","ISCED 1","male","yes","yes",259.97,337.028,279.898,3.16161,"yes","yes",NA,"3+","3+","3+","0-10",4.3658,-0.0995
2018,"ARE","78400204",78401965,"ISCED 3A","ISCED 3A","male","yes","no",160.877,129.374,262.62,3.08305,"yes","yes",NA,"3+","1","3+","11-25",-0.4272,-0.6353
2018,"ARE","78400204",78401989,"ISCED 1","ISCED 1","male","yes","yes",167.612,239.002,274.269,3.08305,"yes","yes",NA,"3+","1","3+","11-25",0.0396,-1.2141
2018,"ARE","78400204",78403364,"ISCED 3A","ISCED 2","male","yes","yes",305.096,217.115,331.319,3.16161,"yes","yes",NA,"3+","1","3+","26-100",0.9692,-0.8194
2018,"ARE","78400204",78403872,"ISCED 3B, C","ISCED 3A","male","yes","yes",198.511,273.021,356.885,3.16161,"yes","yes",NA,"3+","3+","3+","26-100",4.3658,1.6788
2018,"ARE","78400204",78403883,"ISCED 3A","ISCED 3A","male","yes","yes",227.302,281.767,213.136,3.16161,"yes","yes",NA,"3+","1","3+","26-100",0.2777,-1.1755
2018,"ARE","78400204",78404185,"ISCED 3A","less than ISCED1","male","yes","yes",248.738,154.056,287.349,3.16161,"yes","yes",NA,"1","0","1","11-25",-2.0034,-0.869
2018,"ARE","78400204",78404659,"ISCED 3A","ISCED 3A","male","no","yes",278.174,313.98,292.865,3.16161,"no","yes",NA,"3+","1","3+","11-25",0.2368,-0.9284
2018,"ARE","78400204",78405338,NA,NA,"male",NA,NA,331.026,291.503,293.622,3.16161,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400204",78405579,"ISCED 3A","ISCED 3A","male","yes","yes",287.96,262.111,283.029,3.16161,"yes","yes",NA,"3+","3+","3+","101-200",2.7123,0.9693
2018,"ARE","78400204",78406242,"ISCED 2","ISCED 2","male","no","no",193.672,262.751,301.168,3.16161,"no","yes",NA,"3+","3+","3+","0-10",1.4388,-1.0286
2018,"ARE","78400204",78406575,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",249.897,169.761,275.36,3.16161,"yes","yes",NA,"1","1","1","0-10",-1.1234,-0.8576
2018,"ARE","78400204",78408061,NA,NA,"male",NA,NA,288.243,250.206,289.108,3.16161,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400204",78408150,"ISCED 3A","ISCED 3A","male","yes","no",285.42,266.596,286.09,3.16161,"yes","no",NA,"3+","0","3+","0-10",-1.4447,-0.355
2018,"ARE","78400204",78408793,"ISCED 3B, C","ISCED 3A","male","no","yes",361.63,273.51,328.961,3.16161,"yes","yes",NA,"1","1","2","11-25",-1.6228,-0.9386
2018,"ARE","78400204",78409615,"ISCED 2","ISCED 3A","male","yes","yes",334.438,302.045,360.946,3.08305,"yes","yes",NA,"3+","2","3+","0-10",1.8449,-0.0766
2018,"ARE","78400204",78409677,"ISCED 3A","ISCED 3A","male","yes","yes",312.514,236.354,284.97,3.16161,"yes","yes",NA,"3+","3+","3+","26-100",2.7123,1.1349
2018,"ARE","78400204",78409727,"ISCED 3A","ISCED 3B, C","male","no","yes",243.416,217.302,319.782,3.16161,"yes","no",NA,"1","2","1","11-25",-1.6052,-1.7538
2018,"ARE","78400204",78409941,NA,NA,"male",NA,NA,286.385,277.316,329.964,3.16161,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400204",78410481,"ISCED 3A","ISCED 1","male","yes","yes",333.46,289.307,266.953,3.16161,"yes","yes",NA,"3+","2","3+","101-200",1.2002,-0.3029
2018,"ARE","78400204",78412595,NA,NA,"male",NA,NA,350.327,284.79,363.083,3.08305,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400204",78412748,NA,NA,"male",NA,NA,319.305,220.488,321.106,3.16161,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400204",78414662,"ISCED 3A","ISCED 3A","male","yes","no",367.871,483.309,535.834,3.16161,"yes","yes",NA,"2","1","3+","26-100",-1.37,-0.6788
2018,"ARE","78400204",78415670,"ISCED 3B, C","ISCED 3A","male","yes","yes",236.765,210.148,279.452,3.08305,"yes","yes",NA,"3+","3+","3+","11-25",2.919,1.3683
2018,"ARE","78400204",78416241,"ISCED 1","ISCED 1","male","yes","yes",252.019,151.85,307.683,3.16161,"yes","no",NA,"0",NA,NA,"101-200",-0.8953,-2.5156
2018,"ARE","78400204",78416965,"ISCED 2","ISCED 3A","male","no","yes",345.796,376.373,312.469,3.16161,"yes","yes",NA,"3+","1","3+","0-10",0.1137,-0.7358
2018,"ARE","78400204",78417659,"ISCED 1","ISCED 3A","male",NA,"yes",207.477,204.323,278.652,3.16161,"yes",NA,NA,"0",NA,NA,"26-100",-1.3847,0.3912
2018,"ARE","78400204",78417670,"ISCED 3A","ISCED 3A","male","yes","yes",294.6,366.905,374.204,3.16161,"yes","yes",NA,"3+","3+","3+","26-100",1.6673,0.7894
2018,"ARE","78400204",78417978,"ISCED 1","ISCED 3A","male","yes","yes",209.125,251.927,320.075,3.16161,"yes","no",NA,"3+",NA,NA,"more than 500",0.3105,0.2754
2018,"ARE","78400204",78418863,"ISCED 2","less than ISCED1","male","no","yes",402.64,386.945,428.847,3.16161,"no","no",NA,"2","0","3+","0-10",-2.0911,-2.6096
2018,"ARE","78400204",78419227,NA,NA,"male",NA,NA,308.226,303.102,379.113,3.16161,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400204",78419236,"ISCED 3A","ISCED 2","male","yes","yes",351.946,287.708,318.703,3.16161,"yes","yes",NA,"3+","2","3+","11-25",1.566,-0.2324
2018,"ARE","78400204",78419301,"ISCED 2","ISCED 2","male","yes","yes",351.99,245.827,310.72,3.16161,"yes","yes",NA,"3+","3+","3+","0-10",1.6544,0.9433
2018,"ARE","78400204",78420735,"ISCED 3A","ISCED 3A","male","no","no",400.94,329.688,437.847,3.16161,"yes","yes",NA,"2","3+","1","26-100",-0.6481,0.0927
2018,"ARE","78400205",78400777,"ISCED 3A","ISCED 3A","female","yes","yes",584.633,552.587,579.714,2.25714,"yes","yes",NA,"2","3+","2","26-100",1.1145,1.2684
2018,"ARE","78400205",78400953,"ISCED 3A","ISCED 3A","male","yes","yes",548.443,534.44,603.621,2.37,"yes","yes",NA,"3+","3+","1","26-100",1.1419,0.8891
2018,"ARE","78400205",78401529,"ISCED 3A","ISCED 3A","female","yes","yes",518.316,539.063,553.434,3.17419,"yes","yes",NA,"2","3+","2","101-200",0.8664,1.0691
2018,"ARE","78400205",78401943,"ISCED 3A","ISCED 3A","male","yes","yes",577.702,573.183,557.655,2.37,"no","yes",NA,"2","3+",NA,"101-200",0.6467,0.9535
2018,"ARE","78400205",78402397,"ISCED 3A","ISCED 3A","male","yes","yes",549.903,609.283,592.743,2.37,"yes","yes",NA,"3+","2","2","101-200",1.2215,0.9767
2018,"ARE","78400205",78402547,"ISCED 3A","ISCED 3A","male","yes","yes",541.207,540.142,537.541,2.97673,"yes","yes",NA,"1","3+","2","201-500",0.7973,1.4561
2018,"ARE","78400205",78402643,"ISCED 3A","ISCED 3A","female","yes","yes",532.475,628.64,595.747,3.17419,"yes","yes",NA,"2","3+","2","26-100",0.8664,0.9736
2018,"ARE","78400205",78402846,"ISCED 3A","ISCED 3A","male","yes","yes",657.419,529.908,538.747,2.97673,"yes","yes",NA,"1","3+","2","101-200",0.5483,0.9176
2018,"ARE","78400205",78403083,"ISCED 3A","ISCED 3A","male","yes","yes",566.914,605.268,605.136,2.37,"yes","yes",NA,"2","3+","2","26-100",1.2444,1.3124
2018,"ARE","78400205",78404347,"ISCED 3A","ISCED 3A","male","yes","yes",723.109,632.904,649.324,2.97673,"yes","yes",NA,"3+","3+","2","201-500",0.5621,1.1074
2018,"ARE","78400205",78404413,"ISCED 3A","ISCED 3A","female","yes","yes",498.582,551.548,628.057,3.17419,"yes","no",NA,"2","3+","2","26-100",0.9452,0.3594
2018,"ARE","78400205",78404480,"ISCED 3A","ISCED 3A","male","yes","yes",534.988,466.732,434.459,2.97673,"yes","yes",NA,"3+","3+","3+","101-200",3.1381,1.0548
2018,"ARE","78400205",78404696,"ISCED 3A","ISCED 3A","male","yes","yes",553.659,620.034,639.438,2.97673,"yes","yes",NA,"1","3+","1","26-100",0.0675,1.1381
2018,"ARE","78400205",78406067,"ISCED 3A","ISCED 3A","female","yes","yes",475.585,577.309,545.75,3.17419,"yes","yes",NA,"1","3+","1","26-100",-0.0118,1.0314
2018,"ARE","78400205",78406769,"ISCED 3A","ISCED 3A","female","yes","yes",440.402,435.572,484.454,3.17419,"yes","yes",NA,"2","3+","2","26-100",1.1145,1.1537
2018,"ARE","78400205",78407395,"ISCED 3A","ISCED 3A","female","yes","yes",417.341,607.156,559.634,2.25714,"yes","yes",NA,"1","3+","1","201-500",0.2223,1.0665
2018,"ARE","78400205",78407573,"ISCED 3A","ISCED 3A","male","yes","yes",577.183,560.006,521.52,2.37,"yes","yes",NA,"2","3+","2","101-200",1.2444,1.1413
2018,"ARE","78400205",78408132,"ISCED 3A","ISCED 3A","male","yes","yes",556.411,486.371,548.284,2.37,"yes","yes",NA,"3+","3+","2","26-100",1.9765,1.5779
2018,"ARE","78400205",78408479,"ISCED 3A","ISCED 3A","male","yes","yes",648.092,666.383,604.366,2.37,"yes","yes",NA,"2","3+","2","201-500",0.4968,1.077
2018,"ARE","78400205",78410326,"ISCED 3A","ISCED 3A","female","yes","yes",519.139,572.867,560.835,3.17419,"yes","yes",NA,"2","3+","2","201-500",0.5949,1.0803
2018,"ARE","78400205",78411993,"ISCED 3A","ISCED 3A","male","yes","yes",463.415,396.522,418.767,2.97673,"yes","yes",NA,"2","3+","2","201-500",0.4552,0.8107
2018,"ARE","78400205",78412205,"ISCED 3A","ISCED 3A","female","yes","yes",661.403,689.748,642.609,2.25714,"yes","yes",NA,"1","3+","1","201-500",0.152,1.2601
2018,"ARE","78400205",78412683,"ISCED 3A","ISCED 3A","male","yes","yes",528.116,509.906,502.928,2.37,"yes","yes",NA,"2","3+","3+","0-10",2.2135,1.9267
2018,"ARE","78400205",78412848,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",577.827,699.968,612.432,2.25714,"yes","yes",NA,"3+","3+","2","26-100",1.7349,1.4379
2018,"ARE","78400205",78413221,"ISCED 3A","ISCED 3A","female","yes","yes",483.751,493.878,471.487,3.17419,"yes","yes",NA,"3+","3+","3+","101-200",1.2647,0.9868
2018,"ARE","78400205",78413234,"ISCED 3A","ISCED 3B, C","male","yes","yes",397.347,337.369,370.47,2.37,"yes","yes",NA,"3+","3+","3+","0-10",4.0516,1.6581
2018,"ARE","78400205",78413610,"ISCED 3A","ISCED 3A","male","yes","yes",636.263,631.504,622.578,2.37,"yes","yes",NA,"3+","3+","2","26-100",1.2019,1.2248
2018,"ARE","78400205",78415498,"ISCED 3A","ISCED 3A","female","yes","yes",377.346,554.803,494.04,3.17419,"yes","yes",NA,"2","3+","3+","201-500",0.9,1.3629
2018,"ARE","78400205",78415502,"ISCED 3A","ISCED 3A","female","yes","yes",563.073,644.334,582.473,3.17419,"yes","no",NA,"1","3+","1","101-200",0.0428,0.9142
2018,"ARE","78400205",78418398,"ISCED 3A","ISCED 3A","female","yes","yes",557.819,479.769,491.202,3.17419,"yes","yes",NA,"3+","2","3+","11-25",0.6796,0.9463
2018,"ARE","78400205",78419119,"ISCED 3A","ISCED 3A","male","yes","yes",507.148,598.278,563.835,2.97673,"yes","yes",NA,NA,"2","1","101-200",-0.583,0.3376
2018,"ARE","78400205",78419783,"ISCED 3A","ISCED 3A","male","yes","yes",541.719,555.266,586.561,2.37,"yes","yes",NA,"3+","3+","3+","101-200",2.5702,1.3314
2018,"ARE","78400205",78420110,"ISCED 3A","ISCED 3A","female","yes","yes",306.207,367.002,376.046,2.25714,"yes","yes",NA,"2",NA,"2",NA,0.2419,1.2219
2018,"ARE","78400205",78420369,"ISCED 3A","ISCED 3A","male","yes","yes",567.359,624.39,616.7,2.37,"yes","yes",NA,"3+","3+","2","26-100",1.1279,1.4364
2018,"ARE","78400205",78420448,"ISCED 3A","ISCED 3A","female","yes","yes",505.811,516.626,513.886,2.25714,"yes","yes",NA,"3+","3+","2","201-500",1.7349,1.7967
2018,"ARE","78400206",78400079,"less than ISCED1","less than ISCED1","male","yes","yes",314.809,309.668,326.093,3.44686,"no","yes",NA,"3+","2","3+","0-10",0.0941,-3.0234
2018,"ARE","78400206",78400139,"ISCED 3A","ISCED 3A","male","yes","yes",434.692,440.869,467.068,3.44686,"yes","yes",NA,"3+","3+","3+","11-25",3.3569,1.0263
2018,"ARE","78400206",78400884,"ISCED 3A","ISCED 3A","male","yes","yes",329.926,220.133,306.672,3.44686,"yes","yes",NA,"3+","3+","3+","101-200",1.1666,0.4295
2018,"ARE","78400206",78401049,"less than ISCED1","less than ISCED1","male","yes","yes",446.384,450.575,358.124,3.44686,"yes","yes",NA,"3+","2","3+","101-200",1.8449,-2.0944
2018,"ARE","78400206",78401968,"ISCED 3A","ISCED 2","male","yes","no",461.131,362.247,387.165,3.44686,"no","yes",NA,"2","3+","2","26-100",0.3632,-0.8808
2018,"ARE","78400206",78402681,"ISCED 3A","ISCED 2","male","yes","yes",495.283,426.144,480.351,3.44686,"yes","no",NA,"3+","3+","2","26-100",-0.3846,-1.1569
2018,"ARE","78400206",78402811,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",310.153,325.256,402.293,3.44686,"yes","yes",NA,"1","2",NA,"0-10",-0.204,0.4078
2018,"ARE","78400206",78403064,"ISCED 1","ISCED 2","male","yes","yes",422.553,416.123,427.714,3.44686,"yes","yes",NA,NA,"3+","3+","26-100",4.2822,-0.7844
2018,"ARE","78400206",78403071,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",364.265,302.352,282.372,3.44686,"yes","yes",NA,"3+","2","3+","11-25",1.0697,0.867
2018,"ARE","78400206",78403585,"ISCED 3B, C","ISCED 3A","male","no","yes",407.957,416.079,408.791,3.31429,"no","no",NA,"2","1","1","0-10",-2.0036,-0.4073
2018,"ARE","78400206",78403590,"ISCED 3A","ISCED 3A","male","yes","yes",481.444,404.884,459.887,3.44686,"yes","yes",NA,"3+","3+","3+","26-100",2.2302,-0.0872
2018,"ARE","78400206",78404509,"ISCED 3B, C","ISCED 1","male","no","yes",359.809,353.538,315.798,3.44686,"no","yes",NA,"3+","0","3+","26-100",-0.4445,-0.6332
2018,"ARE","78400206",78406164,"ISCED 3A","ISCED 3A","male","no","yes",415.487,327.041,401.925,3.44686,"yes","no",NA,"1","1",NA,"11-25",-1.7147,-1.0886
2018,"ARE","78400206",78406956,"ISCED 3A","ISCED 3A","male","yes","yes",362.651,284.125,301.636,3.31429,"yes","yes",NA,"3+","2","3+","101-200",0.4911,-0.163
2018,"ARE","78400206",78407353,"ISCED 3A","ISCED 3A","male","yes","yes",329.526,316.553,277.156,3.44686,"yes","yes",NA,"3+","3+","3+","11-25",2.5984,0.3005
2018,"ARE","78400206",78407711,"ISCED 3A","ISCED 3A","male","yes","yes",463.719,443.048,450.259,3.31429,"yes","yes",NA,"3+","1","3+","11-25",0.82,0.3681
2018,"ARE","78400206",78407775,"ISCED 3A","ISCED 3A","male","yes","yes",274.481,179.617,236.563,3.44686,"yes","yes",NA,"1","3+","3+","26-100",1.0689,-0.114
2018,"ARE","78400206",78408550,"less than ISCED1","ISCED 1","male","yes","yes",424.71,419.935,448.115,3.44686,"yes","yes",NA,"3+","3+","3+","11-25",4.3658,-1.0008
2018,"ARE","78400206",78409346,"ISCED 3A","ISCED 3A","male","yes","yes",406.296,350.094,398.226,3.31429,"yes","yes",NA,"3+","2","3+","11-25",1.8449,0.6649
2018,"ARE","78400206",78409825,"ISCED 3B, C","ISCED 3A","male","yes","yes",364.322,349.914,355.647,3.44686,"yes","yes",NA,"3+","1","3+","26-100",-0.6072,-1.1037
2018,"ARE","78400206",78410308,"ISCED 3A","ISCED 3A","male","yes","yes",374.985,398.836,386.757,3.44686,"no","no",NA,"3+","1","3+","0-10",0.7092,-1.2137
2018,"ARE","78400206",78412722,"ISCED 2","ISCED 2","male","yes","yes",328.548,280.291,279.641,3.44686,"no","yes",NA,"3+","3+","3+","0-10",1.3692,-1.5907
2018,"ARE","78400206",78413355,"ISCED 1","ISCED 3B, C","male","yes","yes",565.54,549.409,478.898,3.31429,"no","yes",NA,"2","3+","1","0-10",0.1459,-0.9655
2018,"ARE","78400206",78413357,"ISCED 3A","ISCED 3B, C","male","yes","yes",356.89,315.444,331.861,3.44686,"yes","yes",NA,"3+","3+","3+","26-100",1.399,0.0272
2018,"ARE","78400206",78414495,"ISCED 3A","ISCED 3A","male","yes","yes",451.887,364.826,391.253,3.44686,"yes","yes",NA,"1","1","1","more than 500",-1.1234,0.5328
2018,"ARE","78400206",78414541,"ISCED 3A","ISCED 2","male","yes","yes",232.055,297.193,298.662,3.44686,"yes","yes",NA,"2","1",NA,"0-10",-0.1742,-0.3532
2018,"ARE","78400206",78416037,"ISCED 3B, C","ISCED 3A","male","yes","yes",335.508,354.949,361.595,3.31429,"yes","no",NA,"3+","0","3+","11-25",-0.8894,-0.1415
2018,"ARE","78400206",78417640,"ISCED 2","ISCED 2","male","yes","yes",358.639,305.286,376.317,3.44686,"yes","yes",NA,"3+","0","3+","0-10",-0.4278,-0.2429
2018,"ARE","78400206",78417868,"ISCED 3A","ISCED 3A","male","yes","yes",454.826,375.732,327.063,3.44686,"yes","yes",NA,"2","3+",NA,"11-25",0.8926,-0.9799
2018,"ARE","78400206",78418590,"less than ISCED1","ISCED 3A","male","yes","yes",385.162,266.481,325.103,3.44686,"yes","yes",NA,NA,"3+","3+","101-200",4.2822,0.6738
2018,"ARE","78400206",78419253,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",474.575,471.856,530.255,3.31429,"yes","yes",NA,"2","1",NA,"26-100",-0.0815,0.1203
2018,"ARE","78400206",78420001,"ISCED 3A","ISCED 2","male","yes","yes",498.391,444.989,409.421,3.31429,"no","yes",NA,"3+","3+","3+","11-25",2.2302,0.0969
2018,"ARE","78400206",78420502,"ISCED 3A","ISCED 3A","male","yes","yes",455.276,448.542,453.584,3.44686,"yes","yes",NA,"3+","3+","3+","26-100",1.7026,0.8303
2018,"ARE","78400207",78400080,"ISCED 3A","ISCED 3B, C","male","yes","yes",423.481,420.591,374.497,2.70879,"yes","yes",NA,"3+","1","3+","101-200",-0.2795,0.6348
2018,"ARE","78400207",78400277,"ISCED 3B, C","ISCED 3A","male","yes","yes",525.421,468.442,408.172,2.70879,"yes","no",NA,"2","2","1","11-25",-0.9572,0.5079
2018,"ARE","78400207",78400367,"ISCED 3A","ISCED 3A","male",NA,"yes",485.854,359.278,338.169,2.70879,NA,"yes",NA,"3+","2","2","26-100",0.5371,0.7865
2018,"ARE","78400207",78401466,"ISCED 3A","ISCED 3A","male","yes","yes",437.562,421.578,426.798,2.70879,"yes","yes",NA,"3+","2","2","11-25",0.4311,0.003
2018,"ARE","78400207",78401474,NA,NA,"male",NA,NA,659.105,576.748,549.653,2.70879,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"ARE","78400207",78401970,"ISCED 3A","ISCED 3A","male","yes","yes",402.691,321.368,342.445,2.70879,"yes","yes",NA,"0","2","1","26-100",-0.7901,0.3582
2018,"ARE","78400207",78403014,"ISCED 3A","ISCED 3A","male","yes","yes",491.669,433.482,423.914,2.70879,"yes","no",NA,"1","3+","1","more than 500",-0.9492,0.4764
2018,"ARE","78400207",78404144,"ISCED 3A","ISCED 3A","male","no","yes",466.952,426.188,490.351,2.70879,"yes","yes",NA,"3+","1","0","11-25",-0.7303,-0.9333
2018,"ARE","78400207",78404173,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",435.62,324.21,273.463,2.70879,"yes","yes",NA,"1","2","3+","11-25",0.2356,0.6355
2018,"ARE","78400207",78405054,"ISCED 3A","ISCED 3A","male","yes","yes",386.29,415.384,404.436,2.47059,"yes","no",NA,"3+","3+",NA,"0-10",0.6828,0.4865
2018,"ARE","78400207",78405809,"ISCED 3A","ISCED 3A","male","no","yes",489.314,376.859,409.252,2.70879,"yes","yes",NA,"3+","2","2","0-10",-0.022,-1.6051
